text,label
"Bank Young PLC
Customer Support: 395-764-1970
http://www.taylor-williams.biz/
Account Holder: Kathryn Gomez
Account Number: XXXX-XXXX-XXXX-5189
Statement Period: 1993-1

Date       Description              Debit ($)   Credit ($)
22/01/1993  Online Transfer          302.08      
08/01/1993  POS Purchase             283.55      
14/01/1993  Online Transfer          190.01      
13/01/1993  Debit Card Purchase      404.16      
27/01/1993  ACH Payment              452.44      
26/01/1993  Debit Card Purchase      436.98      
25/01/1993  Direct Deposit                       323.97
11/01/1993  POS Purchase             104.52      
21/01/1993  Online Transfer          377.32      
19/01/1993  Debit Card Purchase      693.30      
28/01/1993  Debit Card Purchase      38.27       
25/01/1993  Online Transfer          359.66      
08/01/1993  Online Transfer          95.97       
14/01/1993  Online Transfer          268.17      
25/01/1993  Online Transfer          428.57      
09/01/1993  Online Transfer          145.83      
03/01/1993  Check Deposit                        503.83
12/01/1993  Online Transfer          25.06       
04/01/1993  Online Transfer          310.38      
16/01/1993  Loan Repayment           186.44      ",bank_statement
"Gregory Group INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3378
Billed To: Catherine Baird (Holloway PLC)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      88    $188901.00   $16623288.00
Social Media Banners      34    $971155.00   $33019270.00
Website Mockup            76    $976077.00   $74181852.00
Brand Guidelines PDF      77    $459271.00   $35363867.00
Subtotal: $159188277.00
Tax (5%): $7959413.85
TOTAL: $167147690.85
Payment Info:
Bank Account: MVTI44949559054242
Email: campbellkaitlyn@nelson.com
Phone: 424.684.6011x430
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. COOK
2. ERIC
3. 04.11.2021 ENGLAND
4. 30-5980 Car DVLA
5. COOK ENG 53
6. Eric
7. 0618 Collins Place, Garciaborough, MN 57853
8. CAR",drivers_licence
"OHIO DRIVER LICENSE
Name: Mrs. Alexandra Meadows
DOB: 01/02/1944
License #: kC288093
Class: 3 Wheeler Only
Issued by: Bureau of Motor Vehicles (BMV)
Address: 93133 Tiffany Islands, New Michael, ME 28230",drivers_licence
"Bank Harris LLC
Customer Support: (456)351-1611
https://www.norton.biz/
Account Holder: Amy Boyd
Account Number: XXXX-XXXX-XXXX-4062
Statement Period: 2022-8

Date       Description              Debit ($)   Credit ($)
08/08/2022  Loan Repayment           614.44      
27/08/2022  Loan Repayment           280.51      
08/08/2022  Debit Card Purchase      287.22      
18/08/2022  Loan Repayment           353.04      
06/08/2022  POS Purchase             266.59      
15/08/2022  POS Purchase             33.12       
16/08/2022  ACH Payment              67.90       
28/08/2022  Loan Repayment           167.25      
05/08/2022  Debit Card Purchase      358.24      
19/08/2022  ACH Payment              415.39      
17/08/2022  Check Deposit                        409.73
07/08/2022  Loan Repayment           183.21      
25/08/2022  Check Deposit                        274.23
26/08/2022  Online Transfer          643.09      
11/08/2022  Direct Deposit                       254.02
24/08/2022  Debit Card Purchase      349.29      
19/08/2022  Debit Card Purchase      664.60      
11/08/2022  Debit Card Purchase      353.54      
04/08/2022  POS Purchase             135.55      
26/08/2022  Direct Deposit                       336.21",bank_statement
"Mcdonald-Brooks INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 1909
Billed To: Annette Wood (Hutchinson-Bennett)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      84    $988609.00   $83043156.00
Brand Guidelines PDF      31    $798782.00   $24762242.00
Logo Design               76    $510659.00   $38810084.00
Subtotal: $146615482.00
Tax (5%): $7330774.10
TOTAL: $153946256.10
Payment Info:
Bank Account: EDAH62146205725653
Email: hlee@gill.info
Phone: 6424340666
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. VELASQUEZ
2. JENNIFER
3. 25.07.1916 ENGLAND
4. 35-3631 Commercial Vehicle DVLA
5. VELASQUEZ ENG 13
6. Jennifer
7. 852 Katie Tunnel, Lake Victor, AS 43253
8. COMMERCIAL VEHICLE",drivers_licence
"WYOMING DRIVER LICENSE
Name: Daniel Flynn
DOB: 08/11/1996
License #: Qu723806
Class: Commercial Vehicle
Issued by: Department of Transportation – Driver Services Program
Address: 484 Andrew Terrace Suite 522, Garrettstad, RI 75653",drivers_licence
"Bank Hill Group
Customer Support: 859.756.6247x088
http://www.cruz.com/
Account Holder: Sarah Zuniga
Account Number: XXXX-XXXX-XXXX-7723
Statement Period: 1906-1

Date       Description              Debit ($)   Credit ($)
19/01/1906  Online Transfer          356.96      
13/01/1906  Debit Card Purchase      75.83       
25/01/1906  Debit Card Purchase      331.30      
13/01/1906  Debit Card Purchase      430.50      
19/01/1906  POS Purchase             524.86      
24/01/1906  Loan Repayment           460.10      
20/01/1906  ACH Payment              171.15      
04/01/1906  ACH Payment              569.28      
08/01/1906  ACH Payment              83.50       
09/01/1906  Check Deposit                        372.04
02/01/1906  POS Purchase             79.50       
27/01/1906  ACH Payment              641.57      
04/01/1906  ACH Payment              90.23       
21/01/1906  Check Deposit                        182.75
18/01/1906  Debit Card Purchase      130.30      
27/01/1906  Loan Repayment           144.14      
27/01/1906  Debit Card Purchase      189.44      
26/01/1906  Online Transfer          581.26      
11/01/1906  Check Deposit                        208.72
12/01/1906  Loan Repayment           146.65      ",bank_statement
"Williams Ltd INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3705
Billed To: Frank Gaines (Richardson, Eaton and Bailey)
DESCRIPTION QTY UNIT PRICE TOTAL
Business Card Design      18    $789404.00   $14209272.00
Website Mockup            51    $878657.00   $44811507.00
Brand Guidelines PDF      55    $952252.00   $52373860.00
Subtotal: $111394639.00
Tax (5%): $5569731.95
TOTAL: $116964370.95
Payment Info:
Bank Account: OFTR27647064413984
Email: anaclark@russell.net
Phone: (958)879-7160
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. BAIRD
2. JOSE
3. 26.08.1940 ENGLAND
4. 20-6137 Motorcycle DVLA
5. BAIRD ENG 44
6. Jose
7. 1723 Chang Passage, Steinburgh, ME 76735
8. MOTORCYCLE",drivers_licence
"FLORIDA DRIVER LICENSE
Name: James Ho
DOB: 11/28/1938
License #: IK044483
Class: Motorcycle
Issued by: Department of Highway Safety and Motor Vehicles (DHSMV)
Address: 821 Baker Drive, North Krystalshire, SC 77995",drivers_licence
"Bank Lowery Group
Customer Support: (593)376-2781x2146
https://www.medina-butler.com/
Account Holder: Sarah Moses
Account Number: XXXX-XXXX-XXXX-4453
Statement Period: 1943-1

Date       Description              Debit ($)   Credit ($)
24/01/1943  Check Deposit                        89.81
28/01/1943  Online Transfer          532.66      
11/01/1943  Debit Card Purchase      158.56      
19/01/1943  Loan Repayment           659.38      
24/01/1943  Online Transfer          228.07      
24/01/1943  Check Deposit                        190.94
11/01/1943  Check Deposit                        489.01
16/01/1943  Direct Deposit                       327.67
02/01/1943  Check Deposit                        270.90
10/01/1943  ACH Payment              21.33       
23/01/1943  POS Purchase             423.63      
02/01/1943  ACH Payment              198.72      
04/01/1943  Debit Card Purchase      275.03      
03/01/1943  POS Purchase             123.62      
25/01/1943  Check Deposit                        655.54
22/01/1943  POS Purchase             598.12      
12/01/1943  Direct Deposit                       695.80
04/01/1943  Online Transfer          586.37      
12/01/1943  Loan Repayment           269.62      
10/01/1943  Direct Deposit                       231.52",bank_statement
"Bailey-Burton INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 5727
Billed To: Brittany Rich (Harrington, Schultz and Williams)
DESCRIPTION QTY UNIT PRICE TOTAL
Social Media Banners      52    $812896.00   $42270592.00
Business Card Design      49    $99938.00    $4896962.00
Logo Design               29    $662268.00   $19205772.00
Subtotal: $66373326.00
Tax (5%): $3318666.30
TOTAL: $69691992.30
Payment Info:
Bank Account: PVNX72120926859712
Email: shellysampson@frazier.com
Phone: 001-930-733-3668x2332
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. ALEXANDER
2. LINDSAY
3. 08.12.1930 ENGLAND
4. 46-4978 3 Wheeler Only DVLA
5. ALEXANDER ENG 36
6. Lindsay
7. 43848 Moore Fork Apt. 256, Lake Anneberg, ME 84751
8. 3 WHEELER ONLY",drivers_licence
"NEW YORK DRIVER LICENSE
Name: Wendy Wilson
DOB: 07/30/1999
License #: fd230862
Class: Car
Issued by: Department of Motor Vehicles (DMV)
Address: 194 Harrell Fork Apt. 302, Lake Chadmouth, NH 64922",drivers_licence
"Bank Kim, Mckee and Larson
Customer Support: 822-617-2465
http://www.sandoval.com/
Account Holder: Robert Gamble
Account Number: XXXX-XXXX-XXXX-3150
Statement Period: 2004-4

Date       Description              Debit ($)   Credit ($)
24/04/2004  Debit Card Purchase      225.90      
12/04/2004  Check Deposit                        405.40
27/04/2004  Debit Card Purchase      382.00      
19/04/2004  Loan Repayment           684.81      
09/04/2004  Direct Deposit                       87.86
15/04/2004  Debit Card Purchase      596.06      
07/04/2004  Online Transfer          677.49      
10/04/2004  Online Transfer          79.71       
14/04/2004  Debit Card Purchase      172.62      
11/04/2004  POS Purchase             227.23      
16/04/2004  Direct Deposit                       116.33
26/04/2004  Check Deposit                        186.76
04/04/2004  Online Transfer          192.27      
28/04/2004  Loan Repayment           475.60      
15/04/2004  Loan Repayment           216.07      
08/04/2004  Check Deposit                        127.09
27/04/2004  POS Purchase             218.64      
15/04/2004  Direct Deposit                       200.90
23/04/2004  POS Purchase             422.82      
24/04/2004  Loan Repayment           160.25      ",bank_statement
"Berry, Barnes and Webster INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 8986
Billed To: Angela Gordon (Thompson-Howell)
DESCRIPTION QTY UNIT PRICE TOTAL
Brand Guidelines PDF      82    $112929.00   $9260178.00
Social Media Banners      91    $842536.00   $76670776.00
Business Card Design      9     $258076.00   $2322684.00
Logo Design               47    $325139.00   $15281533.00
Subtotal: $103535171.00
Tax (5%): $5176758.55
TOTAL: $108711929.55
Payment Info:
Bank Account: GHIQ96414061572334
Email: vclark@thomas.com
Phone: 001-298-723-3931x6570
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. JOHNSON
2. ASHLEY
3. 07.07.1973 ENGLAND
4. 98-2560 Motorcycle DVLA
5. JOHNSON ENG 67
6. Ashley
7. 072 Marvin Shoal Suite 147, North Rachaelhaven, FL 41886
8. MOTORCYCLE",drivers_licence
"ALASKA DRIVER LICENSE
Name: Mark Lamb
DOB: 08/04/1938
License #: TS064181
Class: Commercial Vehicle
Issued by: Division of Motor Vehicles (DMV)
Address: 756 Anderson Overpass Apt. 574, Port Kyle, CA 65735",drivers_licence
"Bank Cervantes-Howell
Customer Support: (996)687-8722x4384
https://jones.com/
Account Holder: Hannah Burgess
Account Number: XXXX-XXXX-XXXX-6472
Statement Period: 1975-9

Date       Description              Debit ($)   Credit ($)
03/09/1975  Direct Deposit                       223.95
01/09/1975  Check Deposit                        110.21
22/09/1975  ACH Payment              520.11      
19/09/1975  Debit Card Purchase      368.85      
09/09/1975  ACH Payment              284.26      
25/09/1975  Online Transfer          272.30      
10/09/1975  Debit Card Purchase      163.53      
23/09/1975  Debit Card Purchase      471.41      
16/09/1975  Direct Deposit                       375.64
10/09/1975  Direct Deposit                       598.79
16/09/1975  Check Deposit                        48.15
27/09/1975  Direct Deposit                       148.91
12/09/1975  Loan Repayment           283.68      
21/09/1975  POS Purchase             391.31      
28/09/1975  Loan Repayment           626.55      
05/09/1975  ACH Payment              190.48      
26/09/1975  POS Purchase             393.19      
19/09/1975  Online Transfer          292.55      
24/09/1975  Check Deposit                        557.50
01/09/1975  Debit Card Purchase      184.87      ",bank_statement
"Davis, Kent and Schneider INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 4852
Billed To: Heather Wilson (Walton, Romero and Perez)
DESCRIPTION QTY UNIT PRICE TOTAL
Website Mockup            39    $460350.00   $17953650.00
Logo Design               88    $29169.00    $2566872.00
Brand Guidelines PDF      9     $709748.00   $6387732.00
Social Media Banners      67    $631292.00   $42296564.00
Subtotal: $69204818.00
Tax (5%): $3460240.90
TOTAL: $72665058.90
Payment Info:
Bank Account: PAQX57985144898664
Email: taylorromero@joseph.com
Phone: 525-919-4068x7865
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. HENSLEY
2. JOSEPH
3. 21.10.2018 ENGLAND
4. 18-4755 Motorcycle DVLA
5. HENSLEY ENG 17
6. Joseph
7. 49170 Jason Manors, Lake Jill, TN 96894
8. MOTORCYCLE",drivers_licence
"TEXAS DRIVER LICENSE
Name: Michael Peterson
DOB: 08/07/1960
License #: SI077972
Class: Commercial Vehicle
Issued by: Department of Public Safety (DPS)
Address: 5560 Brent Flats Apt. 242, West Barrychester, IN 74428",drivers_licence
"Bank Delacruz-Williams
Customer Support: 792.659.0643
http://morse-lara.biz/
Account Holder: Victoria Smith
Account Number: XXXX-XXXX-XXXX-3748
Statement Period: 2023-10

Date       Description              Debit ($)   Credit ($)
12/10/2023  Online Transfer          543.57      
15/10/2023  ACH Payment              631.58      
27/10/2023  Check Deposit                        302.77
19/10/2023  Check Deposit                        467.33
16/10/2023  Online Transfer          175.13      
23/10/2023  Check Deposit                        598.22
15/10/2023  Online Transfer          80.80       
16/10/2023  Check Deposit                        406.50
09/10/2023  Check Deposit                        332.56
21/10/2023  POS Purchase             296.68      
03/10/2023  Online Transfer          458.10      
16/10/2023  POS Purchase             359.22      
09/10/2023  Loan Repayment           494.27      
08/10/2023  Direct Deposit                       555.21
15/10/2023  Loan Repayment           444.94      
01/10/2023  Loan Repayment           44.14       
26/10/2023  POS Purchase             159.22      
10/10/2023  ACH Payment              585.77      
09/10/2023  Direct Deposit                       680.10
14/10/2023  Loan Repayment           478.33      ",bank_statement
"Graham-Kelley INVOICE
Issue Date: 04 May 2025
Due Date: 03 June 2025
Invoice #: 3572
Billed To: Mrs. Nicole Maldonado (Patton and Sons)
DESCRIPTION QTY UNIT PRICE TOTAL
Logo Design               37    $787730.00   $29146010.00
Website Mockup            99    $682992.00   $67616208.00
Social Media Banners      44    $928489.00   $40853516.00
Subtotal: $137615734.00
Tax (5%): $6880786.70
TOTAL: $144496520.70
Payment Info:
Bank Account: BVFK07652023608942
Email: kaitlyn25@johnson.org
Phone: 001-874-888-7804
Please make payment within 30 days.",invoice
"DRIVING LICENCE
1. JONES
2. RANDALL
3. 03.11.1988 ENGLAND
4. 69-3641 3 Wheeler Only DVLA
5. JONES ENG 43
6. Randall
7. 50894 Kathy Underpass Apt. 499, Tylerbury, VT 11636
8. 3 WHEELER ONLY",drivers_licence
